# Wavenumber (cm^-1)	T
1.3071872	1.23542
1.33986688	1.21024
1.37254656	1.17258
1.40522624	1.02498
1.43790592	0.90735
1.4705856	1.03505
1.50326528	0.97855
1.53594496	0.94936
1.56862464	1.04443
1.60130432	0.96365
1.633984	0.91258
1.66666368	0.97502
1.69934336	1.04296
1.73202304	1.01726
1.76470272	0.99031
1.7973824	1.01369
1.83006208	1.00727
1.86274176	0.99552
1.89542144	1.04944
1.92810112	1.09322
1.9607808	1.04441
1.99346048	1.00349
2.02614016	0.99496
2.05881984	0.96512
2.09149952	0.94875
2.1241792	0.96529
2.15685888	0.93919
2.18953856	0.90551
2.22221824	0.94636
2.25489792	0.98955
2.2875776	0.9983
2.32025728	0.98593
2.35293696	0.97098
2.38561664	0.97312
2.41829632	0.97594
2.450976	0.97912
2.48365568	0.98731
2.51633536	0.99026
2.54901504	0.98525
2.58169472	0.99412
2.6143744	1.00196
2.64705408	0.98629
2.67973376	0.97315
2.71241344	0.96502
2.74509312	0.96311
2.7777728	0.95765
2.81045248	0.94434
2.84313216	0.93478
2.87581184	0.92975
2.90849152	0.92979
2.9411712	0.93306
2.97385088	0.94462
3.00653056	0.95339
3.03921024	0.95728
3.07188992	0.96311
3.1045696	0.96512
3.13724928	0.96749
3.16992896	0.97804
3.20260864	0.98015
3.23528832	0.97651
3.267968	0.97283
3.30064768	0.96953
3.33332736	0.96606
3.36600704	0.96114
3.39868672	0.95473
3.4313664	0.94484
3.46404608	0.94392
3.49672576	0.94173
3.52940544	0.94071
3.56208512	0.94202
3.5947648	0.93784
3.62744448	0.946
3.66012416	0.9568
3.69280384	0.96062
3.72548352	0.9671
3.7581632	0.97253
3.79084288	0.97482
3.82352256	0.97011
3.85620224	0.96956
3.88888192	0.96874
3.9215616	0.96437
3.95424128	0.96018
3.98692096	0.95676
4.01960064	0.95795
4.05228032	0.95532
4.08496	0.94926
4.11763968	0.94394
4.15031936	0.94082
4.18299904	0.94101
4.21567872	0.94263
4.2483584	0.94681
4.28103808	0.95423
4.31371776	0.95994
4.34639744	0.96082
4.37907712	0.96023
4.4117568	0.96178
4.44443648	0.96343
4.47711616	0.96329
4.50979584	0.96093
4.54247552	0.95878
4.5751552	0.9562
4.60783488	0.95202
4.64051456	0.94854
4.64051584	0.94588
4.67319552	0.94352
4.7058752	0.94488
4.73855488	0.94362
4.77123456	0.94208
4.80391424	0.94371
4.83659392	0.94888
4.8692736	0.95404
4.90195328	0.96033
4.93463296	0.9628
4.96731264	0.96212
4.99999232	0.96595
5.032672	0.96887
5.06535168	0.96747
5.09803136	0.96564
5.13071104	0.96611
5.16339072	0.96414
5.1960704	0.96156
5.22875008	0.95864
5.26142976	0.95588
5.29410944	0.95471
5.32678912	0.95395
5.3594688	0.95268
5.39214848	0.95295
5.42482816	0.9552
