# Wavenumber (cm^-1)	T
3.03049	0.97512
3.081854	0.94453
3.133218	0.954
3.184582	1.05847
3.235946	0.99302
3.28731	0.9183
3.338674	0.89312
3.390038	0.86594
3.441402	0.92812
3.492766	0.933
3.54413	0.93939
3.595494	0.95109
3.646858	0.97951
3.698222	0.98549
3.749586	0.98437
3.80095	1.0095
3.852314	0.97484
3.903678	0.95233
3.955042	1.009
4.006406	1.01612
4.05777	0.97771
4.109134	0.97538
4.160498	0.98905
4.211862	0.98388
4.263226	0.97565
4.31459	0.99626
4.365954	1.00181
4.417318	1.00183
4.468682	0.99912
4.520046	0.9859
4.57141	0.98844
4.622774	0.98739
4.674138	0.99101
4.725502	0.99353
4.776866	0.98951
4.82823	0.98907
4.879594	0.98191
4.930958	0.98624
4.982322	0.99094
5.033686	0.98962
5.08505	0.98348
5.136414	0.97334
5.187778	0.97139
5.239142	0.96855
5.290506	0.97148
5.34187	0.98194
5.393234	0.98532
5.444598	0.97789
5.495962	0.97315
5.547326	0.97403
5.59869	0.97051
5.650054	0.95354
5.701418	0.94668
5.752782	0.95277
5.804146	0.94778
5.85551	0.93145
5.906874	0.92361
5.958238	0.9248
6.009602	0.93104
6.060966	0.93251
6.11233	0.92268
6.163694	0.92342
6.215058	0.9298
6.266422	0.91951
6.317786	0.89562
6.36915	0.87234
6.420514	0.84796
6.471878	0.81331
6.523242	0.78446
6.574606	0.77
6.62597	0.75873
6.677334	0.74788
6.728698	0.72919
6.780062	0.68329
6.831426	0.5918
6.88279	0.45929
6.934154	0.32523
6.985518	0.21794
7.036882	0.14266
7.088246	0.09242
7.13961	0.05843
7.190974	0.03706
7.242338	0.02419
7.293702	0.01651
7.345066	0.0113
7.39643	0.01012
7.447794	0.00836
7.499158	0.00492
7.550522	0.0059
7.601886	0.0058
7.65325	0.00292
7.704614	0.00291
7.755978	0.00303
7.807342	0.00176
7.858706	0.0011
7.91007	-0.00039
7.961434	-0.00102
8.012798	0.00015
8.064162	0.00144
8.115526	0.00294
8.16689	0.00172
8.218254	0.00115
8.269618	0.00243
8.320982	0.00259
8.372346	0.00261
8.42371	0.00173
8.475074	0.00083
8.526438	0.00105
8.577802	0.0005
8.629166	0.00018
8.68053	0.00057
8.731894	-0.00046
8.783258	-0.00005
8.834622	-0.0001
8.885986	-0.00141
8.93735	-0.00102
8.988714	-0.00063
9.040078	0.00039
9.091442	0.00087
9.142806	0.00087
9.19417	0.00144
9.245534	0.00097
9.296898	0.00014
9.348262	-0.00006
9.399626	0.00021
9.45099	-0.0007
9.502354	-0.00135
9.553718	-0.00132
9.605082	-0.00048
9.656446	-0.00018
9.70781	-0.00117
9.759174	-0.00061
9.810538	-0.00051
9.861902	-0.00065
9.913266	-0.00088
9.96463	-0.00147
10.015994	-0.00148
10.067358	-0.00059
10.118722	-0.00011
10.170086	0.00039
10.22145	0.00099
10.272814	0.00013
10.324178	-0.00028
10.375542	-0.0007
10.426906	-0.0005
10.47827	-0.00013
10.529634	-0.00138
10.580998	-0.00108
10.632362	0.00083
10.683726	0.00214
10.73509	0.0007
10.786454	-0.00037
10.837818	0.00155
10.889182	0.00143
10.940546	0.00009
10.99191	0.00056
11.043274	0.001
11.094638	0.00041
11.146002	0.00033
11.197366	0.0001
11.24873	0.00019
11.300094	0.00042
11.351458	-0.00039
11.402822	-0.00014
11.454186	0.00005
11.50555	-0.00089
11.556914	-0.00065
11.608278	0.00001
11.659642	-0.00072
11.711006	-0.00077
11.76237	0.00054
11.813734	0.001
11.865098	-0.00009
11.916462	-0.00006
11.967826	0.00041
12.01919	0.00027
12.070554	-0.0001
12.121918	-0.00048
12.173282	-0.00045
12.224646	-0.00022
12.27601	0.00015
12.327374	-0.00023
12.378738	-0.00069
12.430102	-0.00099
12.481466	-0.00039
12.53283	-0.00051
12.584194	-0.00019
12.635558	0.00075
12.686922	0.00005
12.738286	-0.00046
12.78965	-0.00019
12.841014	0.00038
12.892378	0.00061
12.943742	0.00044
12.995106	0.00061
13.04647	0.00167
13.097834	0.00251
13.149198	0.00355
13.200562	0.00487
13.251926	0.00646
13.30329	0.00784
13.354654	0.0073
13.406018	0.00546
13.457382	0.00446
13.508746	0.00429
13.56011	0.00489
13.611474	0.0054
13.662838	0.00546
13.714202	0.0057
13.765566	0.00642
13.81693	0.00902
13.868294	0.01448
13.919658	0.02417
13.971022	0.0368
14.022386	0.04064
14.07375	0.02777
14.125114	0.01268
14.176478	0.00553
14.227842	0.00266
14.279206	0.00177
14.33057	0.00188
14.381934	0.00139
14.433298	0.00053
14.484662	-0.00005
14.536026	-0.00019
14.58739	0.00061
14.638754	0.00105
14.690118	0.00056
14.741482	0.00034
14.792846	0.00038
14.84421	0.00031
14.895574	0.00034
14.946938	0.00044
14.998302	0.00023
15.049666	-0.00003
15.10103	-0.00022
15.152394	-0.00051
15.203758	-0.00095
15.255122	-0.00087
15.306486	-0.00036
15.35785	0.00027
15.409214	0.00008
15.460578	-0.0003
15.511942	0.0003
15.563306	0.00036
15.61467	0.00011
15.666034	0.00047
15.717398	0.00069
15.768762	0.00016
15.820126	-0.00038
15.87149	-0.00025
15.922854	-0.00058
15.974218	-0.00085
16.025582	-0.00039
16.076946	0.00016
16.12831	0.00075
16.179674	0.00038
16.231038	-0.00029
16.282402	-0.00039
16.333766	-0.0007
16.38513	-0.00045
16.436494	0.00008
16.487858	0.0002
16.539222	0.00022
16.590586	0.00011
16.64195	0.00005
16.693314	0.00001
16.744678	0
16.796042	-0.00003
16.847406	0.0002
16.89877	0.00057
16.950134	0.00074
17.001498	0.00051
17.052862	0.00059
17.104226	0.00091
17.15559	0.00109
17.206954	0.00129
17.258318	0.00122
17.309682	0.00113
17.361046	0.00077
17.41241	0.0006
17.463774	0.00113
17.515138	0.00112
17.566502	0.00048
17.617866	0.00006
17.66923	-0.0001
17.720594	-0.00009
17.771958	-0.00019
17.823322	0.00004
17.874686	0.00014
17.92605	-0.00001
17.977414	0.00028
18.028778	0.00008
18.080142	-0.00037
18.131506	0.00024
18.18287	0.00066
18.234234	0.0004
18.285598	-0.00004
18.336962	0
